🚀 Initialisation de l'entraînement sur MPS...
✅ Tokenizer chargé (Vocab: 30256)
🚀 Device: mps
Dtype du modèle : torch.float32
📥 Chargement du checkpoint : model/my_wiki.pth
📈 Reprise : Wiki à 62034 | CulturaX à 32372
✅ Modèle restauré. Steps faits: 9600
✅ État de l'optimiseur restauré.
🚀 Dataset Train: 1526.63M tokens.
🚀 Dataset Val: 169.63M tokens.
🚀 Dataset CulturaX: 621.92M tokens.
✅ Provider HP initialisé : 5963390 blocs uniques. Epoch : 0
🔄 Reprise au batch 62034 [step : 62034]
✅ Provider HP initialisé : 2429390 blocs uniques. Epoch : 0
🔄 Reprise au batch 32372 [step : 32372]
🚀 Monitor activé : écriture dans model/monitor.log
🚀 Init terminé.
📦 Démarrage du mode binaire (Continuous Training)
🌡️  Surveillance Mac Pro : On lance MAc Fans Control pour refroidir ....
[96m[Model config][0m
  n_embd             : 768[0m
  num_heads          : 12[0m
  n_layers           : 10[0m
  block_size         : 256[0m
  dropout            : [93m0.15[0m
[96m[Train params][0m
  batch_size         : 8[0m
  grad_accum_steps   : 16[0m
  learning_rate      : [92m0.0003[0m
  min_lr             : 3e-05[0m
  warmup_iters       : 2000[0m
  lr_decay_iters     : 80000[0m
  eval_interval      : [92m200[0m
  eval_iters         : 20[0m
  save_interval      : 200[0m
  n_version          : 5[0m
  use_compile        : False[0m
  cult_data          : True[0m
  mixed_ratio        : 0.5[0m
  ema_decay          : 0.0[0m
  monitor_interval   : 10[0m
  [1mEffective Batch Size: 128[0m
..................................................

📦 Démarrage Training sur 3Go (Mode Continu)
   ▶️ Reprise au step : 9600
   📉 Evaluation tous les : 200 steps
   💾 Sauvegarde tous les : 200 steps
🟢 RAM Système: 50.4% | Process: 657Mo | Swap: 627Mo
step 16800: train loss 2.6434, val loss 2.7151, lr 2.77e-04 (3394.04s) | 🟡 Po: 84.3% SW: 766Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 17000: train loss 2.6896, val loss 2.7325, lr 2.76e-04 (3280.63s) | 🟡 Po: 80.0% SW: 734Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 17200: train loss 2.6679, val loss 2.6460, lr 2.75e-04 (3351.94s) | 🟡 Po: 83.7% SW: 734Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 17400: train loss 2.7386, val loss 2.6889, lr 2.75e-04 (3396.06s) | 🟡 Po: 81.0% SW: 726Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 17600: train loss 2.6748, val loss 2.6863, lr 2.74e-04 (3403.88s) | 🟡 Po: 80.9% SW: 718Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 17800: train loss 2.7280, val loss 2.6890, lr 2.74e-04 (3401.88s) | 🟡 Po: 80.5% SW: 718Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 18000: train loss 2.5888, val loss 2.6621, lr 2.73e-04 (3396.61s) | 🟡 Po: 81.5% SW: 718Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 18200: train loss 2.7145, val loss 2.6997, lr 2.72e-04 (3397.97s) | 🟡 Po: 84.7% SW: 718Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 18400: train loss 2.5991, val loss 2.7208, lr 2.72e-04 (3399.12s) | 🟡 Po: 84.7% SW: 718Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 18600: train loss 2.6535, val loss 2.6586, lr 2.71e-04 (3396.73s) | 🟡 Po: 82.5% SW: 718Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 18800: train loss 2.6628, val loss 2.6427, lr 2.70e-04 (3398.32s) | 🟡 Po: 82.2% SW: 718Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 19000: train loss 2.6481, val loss 2.6357, lr 2.70e-04 (3401.35s) | 🟡 Po: 82.6% SW: 718Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 19200: train loss 2.7775, val loss 2.7284, lr 2.69e-04 (3398.86s) | 🟡 Po: 81.9% SW: 710Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 19400: train loss 2.8186, val loss 2.6432, lr 2.68e-04 (3400.77s) | 🟡 Po: 82.2% SW: 710Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 19600: train loss 2.6914, val loss 2.6454, lr 2.67e-04 (3316.49s) | 🟡 Po: 84.9% SW: 972Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
